"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"CU","2026-07-09","80.4","-2.62","6.14","Williams, Gavin",605137,668909,,"called_strike",,,,,2,,"R","L","R","MIN","CLE","S",,,1,0,2026,"0.81","-1.07",-0.14403605759716065,2.9911365404334083,,,,0,5,"Bot",,,,,,,3.8711354332237717,-116.9577751074585,2.0272829721341776,6.66461162729107,22.735895749018706,-42.62761310799413,3.334973753,1.683070866,,,,"80.9",2466,"6.7",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.76",,,,,,,,32,2,"Curveball",0,1,0,1,1,0,0,1,"Infield shade","Standard",33,"-0.008","-0.058",,,,,"0.058",,-1,-1,0.421,0.421,26,33,27,34,2,1,6,1,9,1,"4.61","-0.81","0.81","39.0",,,,,
"ST","2026-07-09","85.4","-3.06","5.82","Williams, Gavin",605137,668909,,"ball",,,,,11,,"R","L","R","MIN","CLE","B",,,0,0,2026,"0.98","-0.08",-1.4273768479787876,3.23829047577463,,,,0,5,"Bot",,,,,,,1.8106571608787088,-124.45352534828164,0.5271690529428279,9.878667165348116,23.540273918207596,-33.324561999481496,3.334973753,1.683070866,,,,"86.4",2419,"6.7",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.8",,,,,,,,32,1,"Sweeper",0,1,0,1,1,0,0,1,"Strategic","Standard",64,"0.006","0.045",,,,,"-0.045",,-1,-1,0.415,0.415,26,33,27,34,2,1,6,1,9,1,"3.18","-0.98","0.98","32.1",,,,,
"ST","2026-07-09","88.2","-3","5.71","Williams, Gavin",665019,668909,"field_out","hit_into_play",,,,,5,"Kody Clemens flies out to right fielder Kahlil Watson.","R","L","R","MIN","CLE","X",9,"fly_ball",3,2,2026,"1.1","0.35",0.23908947176277262,2.215468045590295,,,,2,4,"Bot",191.61,91.32,,,,,5.534031621908337,-128.3642632722606,-2.97830112445095,11.058480289194598,25.474827091799497,-27.9068267619191,3.211228675,1.620620079,312,"84",35,"89.6",2324,"7.1",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.42",0.014,0.013,"0",1,0,0,3,26,7,"Sweeper",0,1,0,1,1,0,0,1,"Infield shade","Standard",55,"-0.016","-0.303","70.3","7.6",,0.02,"0.303","88.0",-1,-1,0.378,0.378,26,30,27,30,2,1,6,1,9,1,"2.57","-1.1","1.1","28.6",16.036161011316384,-7.943250860171626,28.986254131822484,32.543507163787766,37.05749400160513
"CU","2026-07-09","83.2","-2.7","6","Williams, Gavin",665019,668909,,"foul",,,,,8,,"R","L","R","MIN","CLE","S",,,3,2,2026,"1.04","-1.04",0.05086276246635568,1.8883788137552804,,,,2,4,"Bot",,,,,,,4.1745236953144,-121.15622370688519,-0.5939777933483035,9.309156447184456,25.47821758786098,-42.51286819591238,3.211228675,1.620620079,3,"76.1",-33,"83.7",2545,"6.8",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.75",,,,,,,,26,6,"Curveball",0,1,0,1,1,0,0,1,"Infield shade","Standard",33,"0","0","73.5","7.8",,,"0","88.0",-1,-1,0.378,0.378,26,30,27,30,2,1,6,1,9,1,"4.35","-1.04","1.04","36.3",16.629166634039155,-18.00268853425293,27.875206748170974,34.98602824527896,42.24601904427012
"ST","2026-07-09","88.6","-2.94","5.73","Williams, Gavin",665019,668909,,"ball",,,,,14,,"R","L","R","MIN","CLE","B",,,2,2,2026,"0.95","-0.04",0.7695899084381851,0.5895155460945958,,,,2,4,"Bot",,,,,,,7.01841805981868,-128.74273397652905,-6.177888603152547,9.048813928143387,26.824671343934344,-31.553679874593108,3.211228675,1.620620079,,,,"89.6",2288,"7",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.52",,,,,,,,26,5,"Sweeper",0,1,0,1,1,0,0,1,"Infield shade","Standard",50,"0.004","0.084",,,,,"-0.084",,-1,-1,0.374,0.374,26,30,27,30,2,1,6,1,9,1,"2.96","-0.95","0.95","29.7",,,,,
"FF","2026-07-09","98.8","-2.81","5.76","Williams, Gavin",665019,668909,,"ball",,,,,11,,"R","L","R","MIN","CLE","B",,,1,2,2026,"-0.83","1.41",-0.8256445363735497,4.102850070083519,,,,2,4,"Bot",,,,,,,7.368356472415454,-143.74586015183118,-2.3051334140361375,-13.161002107105302,32.343053066385636,-12.24047944099602,3.211228675,1.620620079,,,,"100",2310,"6.9",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.62",,,,,,,,26,4,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shade","Standard",226,"0.002","0.043",,,,,"-0.043",,-1,-1,0.372,0.372,26,30,27,30,2,1,6,1,9,1,"0.92","0.83","-0.83","28.7",,,,,
"ST","2026-07-09","88.4","-3.03","5.74","Williams, Gavin",665019,668909,,"called_strike",,,,,1,,"R","L","R","MIN","CLE","S",,,1,1,2026,"0.91","-0.53",-0.5157405389605207,2.77360819781239,,,,2,4,"Bot",,,,,,,4.189424672763459,-128.7443509128898,0.224880351270484,9.159298685547448,27.794543922508648,-38.38031664678233,3.211228675,1.620620079,,,,"89.5",2342,"7",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.48",,,,,,,,26,3,"Sweeper",0,1,0,1,1,0,0,1,"Infield shade","Standard",53,"-0.003","-0.07",,,,,"0.07",,-1,-1,0.375,0.375,26,30,27,30,2,1,6,1,9,1,"3.46","-0.91","0.91","28.9",,,,,
"FF","2026-07-09","98.3","-2.7","5.84","Williams, Gavin",665019,668909,,"called_strike",,,,,9,,"R","L","R","MIN","CLE","S",,,1,0,2026,"-0.94","1.06",0.34453256611139893,1.6999795971251326,,,,2,4,"Bot",,,,,,,10.551401181446886,-142.64042896741546,-8.130248252934559,-15.227331776234589,31.088093750073558,-16.022393203391367,3.211228675,1.620620079,,,,"100.1",2350,"7.3",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.18",,,,,,,,26,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shade","Standard",220,"-0.003","-0.054",,,,,"0.054",,-1,-1,0.378,0.378,26,30,27,30,2,1,6,1,9,1,"1.31","0.94","-0.94","33.5",,,,,
"ST","2026-07-09","86.7","-2.87","5.81","Williams, Gavin",665019,668909,,"ball",,,,,14,,"R","L","R","MIN","CLE","B",,,0,0,2026,"0.96","0.15",0.6074978310565445,1.1926504970715972,,,,2,4,"Bot",,,,,,,6.276490188702208,-126.13750280946438,-4.921007041877664,8.865363851120488,26.990666158448445,-29.72548784726715,3.211228675,1.620620079,,,,"87.5",2283,"6.9",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.57",,,,,,,,26,1,"Sweeper",0,1,0,1,1,0,0,1,"Infield shade","Standard",44,"0.002","0.041",,,,,"-0.041",,-1,-1,0.376,0.376,26,30,27,30,2,1,6,1,9,1,"2.9","-0.96","0.96","30.9",,,,,
"CU","2026-07-09","82.4","-2.73","6.07","Williams, Gavin",686797,668909,"field_out","hit_into_play",,,,,1,"Brooks Lee flies out to left fielder Steven Kwan.","R","L","R","MIN","CLE","X",7,"fly_ball",1,0,2026,"0.67","-1.1",-0.5440261878113922,2.7664862882659307,,,,1,4,"Bot",55.24,73.25,,,,,3.626805435474977,-119.89497637618715,1.4822658548656853,5.626187617636712,24.90064341647779,-43.2490035888172,3.208595801,1.619291339,356,"95.6",33,"83",2399,"6.9",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.63",0.154,0.285,"0",1,0,0,5,25,2,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",33,"-0.025","-0.307","69.4","6.4",,0.535,"0.307","95.6",-1,-1,0.401,0.401,26,25,27,25,2,1,6,1,9,1,"4.48","-0.67","0.67","39.1",5.771843978697548,13.72841312311639,26.76981496942805,42.77656920424199,25.622562127858757
"CU","2026-07-09","83.2","-2.69","6.08","Williams, Gavin",686797,668909,,"ball",,,,,14,,"R","L","R","MIN","CLE","B",,,0,0,2026,"0.79","-1.25",0.6002636159367745,0.8805023088629884,,,,1,4,"Bot",,,,,,,5.921270099533247,-120.93442436301439,-2.623620799839904,6.414784698309929,26.330969724789234,-43.96929985478539,3.208595801,1.619291339,,,,"83.5",2596,"6.8",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.66",,,,,,,,25,1,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",34,"0.003","0.043",,,,,"-0.043",,-1,-1,0.398,0.398,26,25,27,25,2,1,6,1,9,1,"4.58","-0.79","0.79","39.1",,,,,
"ST","2026-07-09","88.6","-2.88","5.77","Williams, Gavin",663616,668909,"strikeout","swinging_strike",,,,,8,"Trevor Larnach strikes out swinging.","R","L","R","MIN","CLE","S",2,,3,2,2026,"1.07","0.08",-0.12279958505740007,1.7848225414742163,,,,0,4,"Bot",,,,,,,4.423766413787756,-128.92302541310661,-3.6115881173151014,10.939713590866576,27.87082535054387,-30.678162820821527,3.323564633,1.677312992,,,,"89.5",2353,"6.9",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.56",,0,"0",1,0,0,,24,6,"Sweeper",0,1,0,1,1,0,0,1,"Infield shade","Standard",48,"-0.037","-0.352","72.1","8.4","0.768870144",,"0.352",,-1,-1,0.435,0.435,26,29,27,29,2,1,6,1,9,1,"2.83","-1.07","1.07","30.8",22.34024352789085,-30.71322531958819,35.48165011151468,37.465258677619595,49.85913495480912
"ST","2026-07-09","87.5","-2.98","5.77","Williams, Gavin",663616,668909,,"ball",,,,,13,,"R","L","R","MIN","CLE","B",,,2,2,2026,"1.21","-0.14",-0.02145882373979091,1.5332587835596918,,,,0,4,"Bot",,,,,,,4.546448468094239,-127.43697518689594,-3.5774705988028384,12.15781697511344,27.058951301000317,-33.11224898229378,3.323564633,1.677312992,,,,"88.3",2363,"6.8",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.7",,,,,,,,24,5,"Sweeper",0,1,0,1,1,0,0,1,"Infield shade","Standard",53,"0.012","0.115",,,,,"-0.115",,-1,-1,0.423,0.423,26,29,27,29,2,1,6,1,9,1,"3.12","-1.21","1.21","30.6",,,,,
"CU","2026-07-09","82.1","-2.7","6.12","Williams, Gavin",663616,668909,,"foul",,,,,5,,"R","L","R","MIN","CLE","S",,,2,1,2026,"0.81","-1.31",0.04568570466543309,2.646197562152251,,,,0,4,"Bot",,,,,,,4.565906806649727,-119.42148235236337,1.618518033288293,6.643553067440782,26.514583784638184,-45.1448552321463,3.323564633,1.677312992,216,"80.7",20,"82.3",2463,"6.8",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.7",,,,,,,,24,4,"Curveball",0,1,0,1,1,0,0,1,"Infield shade","Standard",38,"-0.01","-0.079","72.5","7.9",,,"0.079","88.0",-1,-1,0.433,0.433,26,29,27,29,2,1,6,1,9,1,"4.73","-0.81","0.81","39.4",14.775304311142555,-36.63147476739992,29.98461641066691,35.8485211819082,53.767671266823456
"CU","2026-07-09","82","-2.77","6.07","Williams, Gavin",663616,668909,,"called_strike",,,,,7,,"R","L","R","MIN","CLE","S",,,2,0,2026,"0.93","-1.18",-0.798323213864826,2.131467598026325,,,,0,4,"Bot",,,,,,,2.5811314129987193,-119.29979067197603,0.3121738570030619,8.274421932663762,25.9935714926282,-43.685129197227425,3.323564633,1.677312992,,,,"82.2",2443,"6.7",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.77",,,,,,,,24,3,"Curveball",0,1,0,1,1,0,0,1,"Infield shade","Standard",37,"-0.01","-0.079",,,,,"0.079",,-1,-1,0.443,0.443,26,29,27,29,2,1,6,1,9,1,"4.61","-0.93","0.93","39.5",,,,,
"FF","2026-07-09","97.5","-2.77","5.89","Williams, Gavin",663616,668909,,"ball",,,,,12,,"R","L","R","MIN","CLE","B",,,1,0,2026,"-0.67","1.35",1.1044779863284204,2.8237844606843936,,,,0,4,"Bot",,,,,,,12.017365013344063,-141.5352181594829,-5.77148641193947,-11.575531960449416,30.46004036646743,-12.8004286447161,3.323564633,1.677312992,,,,"99.1",2377,"7.2",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.31",,,,,,,,24,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shade","Standard",221,"0.01","0.085",,,,,"-0.085",,-1,-1,0.433,0.433,26,29,27,29,2,1,6,1,9,1,"1.05","0.67","-0.67","35.3",,,,,
"FF","2026-07-09","97.3","-2.92","6","Williams, Gavin",663616,668909,,"ball",,,,,11,,"R","L","R","MIN","CLE","B",,,0,0,2026,"-0.77","1.32",-1.1146779282413632,3.5405433439469265,,,,0,4,"Bot",,,,,,,6.649663739049516,-141.6394769664992,-4.045490846709198,-11.790139174286516,30.628436017320524,-13.66821248713558,3.323564633,1.677312992,,,,"98.6",2337,"6.9",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.6",,,,,,,,24,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shade","Standard",220,"0.005","0.045",,,,,"-0.045",,-1,-1,0.428,0.428,26,29,27,29,2,1,6,1,9,1,"1.08","0.77","-0.77","34.6",,,,,
"ST","2026-07-09","88.6","-2.96","5.73","Williams, Gavin",656577,668909,"strikeout","swinging_strike",,,,,14,"Alex Jackson strikes out swinging.","R","R","R","MIN","CLE","S",2,,2,2,2026,"1.06","0.02",1.2680087283263732,0.8645228202593991,,,,2,3,"Bot",,,,,,,8.036628621656439,-128.79991172441188,-5.6840570319382815,10.259467607668212,25.43041740675829,-30.967468745685114,3.254232283,1.642322835,,,,"89.8",2382,"7",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.53",,0,"0",1,0,0,,20,11,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",39,"-0.011","-0.219","68.5","8.1","3.288178416",,"0.219",,-1,-1,0.388,0.388,26,30,27,31,1,0,6,1,9,10,"2.88","-1.06","-1.06","28.6",9.92497947964633,-8.06837273548648,35.8903164871499,52.03486570055993,38.02412427022366
"CU","2026-07-09","83.4","-2.74","6.03","Williams, Gavin",656577,668909,,"foul",,,,,13,,"R","R","R","MIN","CLE","S",,,2,2,2026,"0.96","-0.95",-0.10555417128924782,1.3887360009668028,,,,2,3,"Bot",,,,,,,4.088431452755396,-121.29843909788653,-1.992693674116982,8.514555022128722,26.787921872029052,-41.29116108344853,3.254232283,1.642322835,136,"76.7",13,"83.8",2520,"6.9",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.62",,,,,,,,20,10,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",38,"0","0","73.6","8.4",,,"0","88.0",-1,-1,0.388,0.388,26,30,27,31,1,0,6,1,9,10,"4.27","-0.96","-0.96","38.3",20.381710235643194,-27.982974502544618,33.891499155151614,34.992562247739116,51.09846693608452
"FF","2026-07-09","98.9","-2.68","5.8","Williams, Gavin",656577,668909,,"ball",,,,,12,,"R","R","R","MIN","CLE","B",,,1,2,2026,"-0.99","1.24",0.7721275236778531,3.5838653146974395,,,,2,3,"Bot",,,,,,,11.802830061255296,-143.62907859234514,-3.4364027140271807,-16.358647243243436,30.826799886784567,-14.376138665474095,3.254232283,1.642322835,,,,"100.6",2446,"7.2",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.34",,,,,,,,20,9,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",223,"0.002","0.043",,,,,"-0.043",,-1,-1,0.386,0.386,26,30,27,31,1,0,6,1,9,10,"1.09","0.99","0.99","28.9",,,,,
"SI","2026-07-09","98.6","-2.88","5.87","Williams, Gavin",656577,668909,,"foul",,,,,4,,"R","R","R","MIN","CLE","S",,,1,2,2026,"-1.19","0.98",-0.7578428406552229,2.547653924720874,,,,2,3,"Bot",,,,,,,8.62323604584538,-143.33205339557819,-5.7738943372736085,-18.433843842910857,32.405445140943854,-17.427971793607075,3.254232283,1.642322835,194,"67.3",33,"100",2215,"7.1",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.43",,,,,,,,20,8,"Sinker",0,1,0,1,1,0,0,1,"Standard","Standard",230,"0","0","70.5","5.9",,,"0","88.0",-1,-1,0.386,0.386,26,30,27,31,1,0,6,1,9,10,"1.36","1.19","1.19","31.0",1.441999087202309,25.058160933361727,38.511980296286744,29.203074568706608,21.621382025277043
"ST","2026-07-09","87","-3.03","5.87","Williams, Gavin",656577,668909,,"foul",,,,,12,,"R","R","R","MIN","CLE","S",,,1,2,2026,"1.25","0.14",1.0627933019805722,2.925761676818383,,,,2,3,"Bot",,,,,,,7.164042443115329,-126.59928511306552,-0.9719982177088389,11.959144775826253,26.621107958702808,-30.6425551753035,3.254232283,1.642322835,,,,"88.1",2394,"7.1",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.43",,,,,,,,20,7,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",53,"0","0","73.4","7.8",,,"0",,-1,-1,0.386,0.386,26,30,27,31,1,0,6,1,9,10,"2.87","-1.25","-1.25","31.5",15.912380515011002,-17.429814013228672,25.41038299269324,48.69349017551396,43.879740399191746
"CU","2026-07-09","83.2","-2.71","6.1","Williams, Gavin",656577,668909,,"foul",,,,,8,,"R","R","R","MIN","CLE","S",,,1,2,2026,"0.68","-1.34",0.20407826477589341,1.533921531868753,,,,2,3,"Bot",,,,,,,5.27620423373461,-121.06195408138679,-1.023864959697074,5.508730596957412,26.18165846693817,-45.23547935555404,3.254232283,1.642322835,3,"86.7",-30,"83.5",2509,"6.7",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.79",,,,,,,,20,6,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",30,"0","0","69.8","7.7",,,"0","88.0",-1,-1,0.386,0.386,26,30,27,31,1,0,6,1,9,10,"4.66","-0.68","-0.68","38.5",8.732998452314266,-7.656682669390804,31.17567228314329,40.580438336209056,39.939513827729485
"FF","2026-07-09","97.5","-2.65","6.17","Williams, Gavin",656577,668909,,"foul",,,,,2,,"R","R","R","MIN","CLE","S",,,1,2,2026,"-1","1.07",0.023160229232930485,3.1538008057328533,,,,2,3,"Bot",,,,,,,9.57802126771528,-141.7692214241219,-4.992867292231869,-15.643316827470546,30.090539097687923,-16.725126551357025,3.254232283,1.642322835,,,,"99.2",2364,"7.1",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.37",,,,,,,,20,5,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",212,"0","0","72.0","6.0",,,"0",,-1,-1,0.386,0.386,26,30,27,31,1,0,6,1,9,10,"1.32","1","1","38.2",-4.380537166683758,29.809289708705695,29.150713575351947,39.378071479452586,17.335981059259314
"ST","2026-07-09","88.4","-2.79","5.79","Williams, Gavin",656577,668909,,"foul",,,,,14,,"R","R","R","MIN","CLE","S",,,1,2,2026,"0.92","-0.37",1.1058937337364778,1.4458679036419135,,,,2,3,"Bot",,,,,,,7.452652348675881,-128.52852411831228,-3.439227097282118,8.47971067696709,29.07302078445837,-35.672372303004344,3.254232283,1.642322835,2,"61.9",-35,"88.7",2424,"6.7",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.77",,,,,,,,20,4,"Sweeper",0,1,0,1,1,0,0,1,"Standard","Standard",46,"0","0","66.7","7.8",,,"0","88.0",-1,-1,0.386,0.386,26,30,27,31,1,0,6,1,9,10,"3.31","-0.92","-0.92","29.2",10.301378760974004,-2.6541246165353947,31.262055671347895,50.59846406648768,34.022378303288654
"FF","2026-07-09","98.5","-2.7","5.97","Williams, Gavin",656577,668909,,"ball",,,,,12,,"R","R","R","MIN","CLE","B",,,0,2,2026,"-0.97","1.11",0.2639096605614868,4.1797214351706895,,,,2,3,"Bot",,,,,,,10.348774832790252,-143.02917136102874,-1.8246816476100722,-15.855676781364327,35.23938245925824,-16.78932158491073,3.254232283,1.642322835,,,,"99.2",2447,"7",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.53",,,,,,,,20,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",215,"0.001","0.024",,,,,"-0.024",,-1,-1,0.385,0.385,26,30,27,31,1,0,6,1,9,10,"1.26","0.97","0.97","30.4",,,,,
"FF","2026-07-09","98.7","-2.52","5.98","Williams, Gavin",656577,668909,,"called_strike",,,,,12,,"R","R","R","MIN","CLE","S",,,0,1,2026,"-0.95","1.25",0.8321586311389342,2.811276926951904,,,,2,3,"Bot",,,,,,,11.398973783071117,-143.13385225187426,-5.940709232213129,-15.788938792853257,34.144126046113904,-13.804328057963966,3.254232283,1.642322835,,,,"99.7",2394,"7.1",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.39",,,,,,,,20,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",219,"-0.003","-0.063",,,,,"0.063",,-1,-1,0.388,0.388,26,30,27,31,1,0,6,1,9,10,"1.12","0.95","0.95","35.3",,,,,
"FF","2026-07-09","97.8","-2.64","5.97","Williams, Gavin",656577,668909,,"called_strike",,,,,5,,"R","R","R","MIN","CLE","S",,,0,0,2026,"-0.96","1.23",-0.2484803680452401,2.5683785112059914,,,,2,3,"Bot",,,,,,,8.7427913820538,-142.10216646339094,-6.405709501556303,-15.067967532681596,33.65492261543522,-14.152766757882,3.254232283,1.642322835,,,,"99",2337,"7.1",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.36",,,,,,,,20,1,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",218,"-0.002","-0.044",,,,,"0.044",,-1,-1,0.39,0.39,26,30,27,31,1,0,6,1,9,10,"1.16","0.96","0.96","33.5",,,,,
"ST","2026-07-09","88.7","-2.87","5.93","Williams, Gavin",656484,668909,"strikeout","swinging_strike",,,,,2,"Tristan Gray strikes out swinging.","R","L","R","MIN","CLE","S",2,,1,2,2026,"0.61","0.32",-0.024639982386867154,2.875012650820792,,,,1,3,"Bot",,,,,,,5.628507163542097,-129.05757011788594,-1.8595477465627208,5.558847479743818,28.68809778055711,-28.46160694112725,3.259498032,1.644980315,,,,"89.3",2396,"6.8",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.65",,0,"0",1,0,0,,19,5,"Sweeper",0,1,0,1,1,0,0,1,"Infield shade","Standard",63,"-0.013","-0.182","76.0","6.8","0.1",,"0.182",,-1,-1,0.403,0.403,26,30,27,30,1,0,6,6,9,1,"2.6","-0.61","0.61","32.6",5.061216336164946,-2.230949397570401,28.114069821586618,38.14352546539199,27.195616397449506
"ST","2026-07-09","87.5","-2.84","5.82","Williams, Gavin",656484,668909,,"foul",,,,,5,,"R","L","R","MIN","CLE","S",,,1,2,2026,"1.03","0.25",-0.024659256021291265,2.52022230747934,,,,1,3,"Bot",,,,,,,4.582673922551824,-127.47080423021184,-2.1655692205024906,10.345594469907475,26.151472024644068,-29.184265948921936,3.259498032,1.644980315,89,"53",15,"88.7",2398,"7",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.55",,,,,,,,19,4,"Sweeper",0,1,0,1,1,0,0,1,"Infield shade","Standard",50,"0","0","71.9","5.8",,,"0","88.0",-1,-1,0.403,0.403,26,30,27,30,1,0,6,6,9,1,"2.72","-1.03","1.03","31.8",-12.821985350842423,29.65323726086705,29.581726359965984,37.561775122395716,17.604209142681896
"FF","2026-07-09","98.4","-2.69","6.04","Williams, Gavin",656484,668909,,"foul",,,,,6,,"R","L","R","MIN","CLE","S",,,1,1,2026,"-0.89","1.25",0.5372422398660811,2.3345168943526433,,,,1,3,"Bot",,,,,,,10.874258596640209,-142.8055039105301,-7.431834989533814,-14.549210484861575,29.465459222627622,-13.512913264722462,3.259498032,1.644980315,215,"70.3",31,"100",2376,"7.1",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.42",,,,,,,,19,3,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shade","Standard",217,"-0.005","-0.074",,,,,"0.074","88.0",-1,-1,0.408,0.408,26,30,27,30,1,0,6,6,9,1,"1.1","0.89","-0.89","35.5",,,,,
"FF","2026-07-09","98.2","-2.65","6.1","Williams, Gavin",656484,668909,,"ball",,,,,12,,"R","L","R","MIN","CLE","B",,,0,1,2026,"-0.79","1.5",0.8856165970176436,3.9035350543796468,,,,1,3,"Bot",,,,,,,11.437362964560057,-142.54240454456686,-3.8700467679838964,-13.321665033289776,32.044561841831474,-10.926201104279931,3.259498032,1.644980315,,,,"99.3",2370,"7",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.49",,,,,,,,19,2,"4-Seam Fastball",0,1,0,1,1,0,0,1,"Standard","Standard",218,"0.002","0.035",,,,,"-0.035",,-1,-1,0.406,0.406,26,30,27,30,1,0,6,6,9,1,"0.87","0.79","-0.79","36.1",,,,,
"CU","2026-07-09","80.6","-2.56","6.29","Williams, Gavin",656484,668909,,"called_strike",,,,,5,,"R","L","R","MIN","CLE","S",,,0,0,2026,"0.89","-1.27",0.14865756263597962,2.3098063124905766,,,,1,3,"Bot",,,,,,,4.25700101298028,-117.20895882220454,0.5973150776436713,7.226683173403694,24.348891212039753,-44.16006407672357,3.259498032,1.644980315,,,,"80.8",2386,"6.7",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.79",,,,,,,,19,1,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",28,"-0.003","-0.042",,,,,"0.042",,-1,-1,0.409,0.409,26,30,27,30,1,0,6,6,9,1,"4.81","-0.89","0.89","44.6",,,,,
"CU","2026-07-09","82.7","-2.65","6.23","Williams, Gavin",807712,668909,"field_out","hit_into_play",,,,,6,"Luke Keaschall grounds out, third baseman Gabriel Arias to first baseman Kyle Manzardo.","R","R","R","MIN","CLE","X",5,"ground_ball",0,1,2026,"0.95","-1.35",0.6658381465989028,2.3392827997276244,,,,0,3,"Bot",111.16,173.47,,,,,5.600523580910804,-120.20199107171914,0.6565879275079938,7.94145517442618,25.99241634580074,-45.54595117449049,3.213861549,1.621948819,12,"87.4",-12,"82.9",2485,"6.8",823683,672275,700932,683953,672356,677587,680757,682177,696135,"53.74",0.177,0.168,"0",1,0,0,2,18,2,"Curveball",0,1,0,1,1,0,0,1,"Standard","Standard",28,"-0.024","-0.222","65.8","6.7",,0.211,"0.222","88.0",-1,-1,0.433,0.433,26,23,27,24,1,0,6,1,9,1,"4.72","-0.95","-0.95","44.3",13.602102128351099,-5.769840782453713,35.5759671849867,41.54660693100284,36.08765629192165
